Date,Geography,Measure Type,Unit,Industry category,Value
2017,E05000770,percent,persons,14,9.2
2017,E05000770,percent,persons,15,11.8
2017,E05000770,percent,persons,16,1.8
2017,E05000770,percent,persons,17,1.8
2017,E05000770,percent,persons,18,2.4
2017,E05000771,percent,persons,1,0.2
2017,E05000771,percent,persons,2,3.8
2017,E05000771,percent,persons,3,13.3
2017,E05000771,percent,persons,4,3.8
2017,E05000771,percent,persons,5,4.2
2017,E05000771,percent,persons,6,16.7
2017,E05000771,percent,persons,7,5
2017,E05000771,percent,persons,8,2.5
2017,E05000771,percent,persons,9,5
2017,E05000771,percent,persons,10,3.3
2017,E05000771,percent,persons,11,0.6
2017,E05000771,percent,persons,12,0.3
2017,E05000771,percent,persons,13,2.9
2017,E05000771,percent,persons,14,20.8
2017,E05000771,percent,persons,15,0.5
2017,E05000771,percent,persons,16,2.1
2017,E05000771,percent,persons,17,4.2
2017,E05000771,percent,persons,18,2.9
2017,E05000772,percent,persons,1,0
2017,E05000772,percent,persons,2,0.2
2017,E05000772,percent,persons,3,20.8
2017,E05000772,percent,persons,4,6.7
2017,E05000772,percent,persons,5,1.7
2017,E05000772,percent,persons,6,13.3
2017,E05000772,percent,persons,7,5
2017,E05000772,percent,persons,8,6.7
2017,E05000772,percent,persons,9,3.3
2017,E05000772,percent,persons,10,2.5
2017,E05000772,percent,persons,11,0.1
2017,E05000772,percent,persons,12,0.4
2017,E05000772,percent,persons,13,5
2017,E05000772,percent,persons,14,10
2017,E05000772,percent,persons,15,5
2017,E05000772,percent,persons,16,8.3
2017,E05000772,percent,persons,17,10
2017,E05000772,percent,persons,18,2.9
2017,E05000773,percent,persons,1,0.5
2017,E05000773,percent,persons,2,1.7
2017,E05000773,percent,persons,3,0.9
2017,E05000773,percent,persons,4,4
2017,E05000773,percent,persons,5,1.5
2017,E05000773,percent,persons,6,2.5
2017,E05000773,percent,persons,7,14
2017,E05000773,percent,persons,8,0.8
2017,E05000773,percent,persons,9,10
2017,E05000773,percent,persons,10,1
2017,E05000773,percent,persons,11,1
2017,E05000773,percent,persons,12,1.5
2017,E05000773,percent,persons,13,6
2017,E05000773,percent,persons,14,12
2017,E05000773,percent,persons,15,25
2017,E05000773,percent,persons,16,10
2017,E05000773,percent,persons,17,12
2017,E05000773,percent,persons,18,3
2017,E05000774,percent,persons,1,0
2017,E05000774,percent,persons,2,3
2017,E05000774,percent,persons,3,12
2017,E05000774,percent,persons,4,4.5
2017,E05000774,percent,persons,5,3
2017,E05000774,percent,persons,6,7
2017,E05000774,percent,persons,7,18
2017,E05000774,percent,persons,8,2
2017,E05000774,percent,persons,9,6
2017,E05000774,percent,persons,10,1
2017,E05000774,percent,persons,11,12
2017,E05000774,percent,persons,12,1.5
2017,E05000774,percent,persons,13,4.5
2017,E05000774,percent,persons,14,9
2017,E05000774,percent,persons,15,2
2017,E05000774,percent,persons,16,4
2017,E05000774,percent,persons,17,3
2017,E05000774,percent,persons,18,3.5
2017,E05000775,percent,persons,1,0.5
2017,E05000775,percent,persons,2,0
2017,E05000775,percent,persons,3,3.8
2017,E05000775,percent,persons,4,6.2
2017,E05000775,percent,persons,5,0.8
2017,E05000775,percent,persons,6,1
2017,E05000775,percent,persons,7,5
2017,E05000775,percent,persons,8,1.2
2017,E05000775,percent,persons,9,2.5
2017,E05000775,percent,persons,10,3.8
2017,E05000775,percent,persons,11,1
2017,E05000775,percent,persons,12,2.5
2017,E05000775,percent,persons,13,12.5
2017,E05000775,percent,persons,14,8.8
2017,E05000775,percent,persons,15,2.5
2017,E05000775,percent,persons,16,25
2017,E05000775,percent,persons,17,15
2017,E05000775,percent,persons,18,5
2017,E05000776,percent,persons,1,0
2017,E05000776,percent,persons,2,0.5
2017,E05000776,percent,persons,3,3.1
2017,E05000776,percent,persons,4,6.2
2017,E05000776,percent,persons,5,0.8
2017,E05000776,percent,persons,6,3.1
2017,E05000776,percent,persons,7,2.5
2017,E05000776,percent,persons,8,0.8
2017,E05000776,percent,persons,9,6.2
2017,E05000776,percent,persons,10,1.1
2017,E05000776,percent,persons,11,1.4
2017,E05000776,percent,persons,12,0.3
2017,E05000776,percent,persons,13,5
2017,E05000776,percent,persons,14,21.9
2017,E05000776,percent,persons,15,0
2017,E05000776,percent,persons,16,1.9
2017,E05000776,percent,persons,17,43.8
2017,E05000776,percent,persons,18,0.5
2017,E05000777,percent,persons,1,0
2017,E05000777,percent,persons,2,0
2017,E05000777,percent,persons,3,11.4
2017,E05000777,percent,persons,4,7.1
2017,E05000777,percent,persons,5,2.3
2017,E05000777,percent,persons,6,0.9
2017,E05000777,percent,persons,7,7.1
2017,E05000777,percent,persons,8,2.9
2017,E05000777,percent,persons,9,4.3
2017,E05000777,percent,persons,10,0.9
2017,E05000777,percent,persons,11,0.5
2017,E05000777,percent,persons,12,2.9
2017,E05000777,percent,persons,13,5.7
2017,E05000777,percent,persons,14,4.3
2017,E05000777,percent,persons,15,10
2017,E05000777,percent,persons,16,22.9
2017,E05000777,percent,persons,17,10
2017,E05000777,percent,persons,18,5.7
2017,E05000778,percent,persons,1,0
2017,E05000778,percent,persons,2,0.8
2017,E05000778,percent,persons,3,1.4
2017,E05000778,percent,persons,4,7
2017,E05000778,percent,persons,5,1
2017,E05000778,percent,persons,6,1.6
2017,E05000778,percent,persons,7,8
2017,E05000778,percent,persons,8,5
2017,E05000778,percent,persons,9,14
2017,E05000778,percent,persons,10,3
2017,E05000778,percent,persons,11,3
2017,E05000778,percent,persons,12,5
2017,E05000778,percent,persons,13,9
2017,E05000778,percent,persons,14,3
2017,E05000778,percent,persons,15,0
2017,E05000778,percent,persons,16,12
2017,E05000778,percent,persons,17,14
2017,E05000778,percent,persons,18,5
2017,E05000779,percent,persons,1,0
2017,E05000779,percent,persons,2,0.2
2017,E05000779,percent,persons,3,15
2017,E05000779,percent,persons,4,3.6
2017,E05000779,percent,persons,5,0
2017,E05000779,percent,persons,6,20
2017,E05000779,percent,persons,7,2.1
2017,E05000779,percent,persons,8,0.9
2017,E05000779,percent,persons,9,2.9
2017,E05000779,percent,persons,10,2.9
2017,E05000779,percent,persons,11,3.6
2017,E05000779,percent,persons,12,1
2017,E05000779,percent,persons,13,11.4
2017,E05000779,percent,persons,14,2.9
2017,E05000779,percent,persons,15,0
2017,E05000779,percent,persons,16,10
2017,E05000779,percent,persons,17,17.1
2017,E05000779,percent,persons,18,5
2017,E05000780,percent,persons,1,0
2017,E05000780,percent,persons,2,0
2017,E05000780,percent,persons,3,2.5
2017,E05000780,percent,persons,4,4.2
2017,E05000780,percent,persons,5,0.8
2017,E05000780,percent,persons,6,4.2
2017,E05000780,percent,persons,7,13.3
2017,E05000780,percent,persons,8,1.7
2017,E05000780,percent,persons,9,11.7
2017,E05000780,percent,persons,10,5
2017,E05000780,percent,persons,11,3.3
2017,E05000780,percent,persons,12,3.3
2017,E05000780,percent,persons,13,20
2017,E05000780,percent,persons,14,6.7
2017,E05000780,percent,persons,15,0
2017,E05000780,percent,persons,16,4.2
2017,E05000780,percent,persons,17,8.3
2017,E05000780,percent,persons,18,5.8
2017,E05000781,percent,persons,1,0.4
2017,E05000781,percent,persons,2,5.6
2017,E05000781,percent,persons,3,22.2
2017,E05000781,percent,persons,4,7.8
2017,E05000781,percent,persons,5,2.2
2017,E05000781,percent,persons,6,13.9
2017,E05000781,percent,persons,7,13.9
2017,E05000781,percent,persons,8,4.4
2017,E05000781,percent,persons,9,3.9
2017,E05000781,percent,persons,10,3.3
2017,E05000781,percent,persons,11,0.1
2017,E05000781,percent,persons,12,0.4
2017,E05000781,percent,persons,13,8.9
2017,E05000781,percent,persons,14,3.3
2017,E05000781,percent,persons,15,0.3
2017,E05000781,percent,persons,16,5
2017,E05000781,percent,persons,17,4.4
2017,E05000781,percent,persons,18,3.3
2017,E05000782,percent,persons,1,0.5
2017,E05000782,percent,persons,2,0
2017,E05000782,percent,persons,3,7.8
2017,E05000782,percent,persons,4,6.7
2017,E05000782,percent,persons,5,2.2
2017,E05000782,percent,persons,6,3.3
2017,E05000782,percent,persons,7,8.9
2017,E05000782,percent,persons,8,2.2
2017,E05000782,percent,persons,9,6.7
2017,E05000782,percent,persons,10,2.2
2017,E05000782,percent,persons,11,5.6
2017,E05000782,percent,persons,12,2
2017,E05000782,percent,persons,13,7.8
2017,E05000782,percent,persons,14,6.7
2017,E05000782,percent,persons,15,0.5
2017,E05000782,percent,persons,16,15.6
2017,E05000782,percent,persons,17,11.1
2017,E05000782,percent,persons,18,8.9
2017,E05000783,percent,persons,1,0
2017,E05000783,percent,persons,2,13.6
2017,E05000783,percent,persons,3,4.3
2017,E05000783,percent,persons,4,1.5
2017,E05000783,percent,persons,5,3
2017,E05000783,percent,persons,6,2.2
2017,E05000783,percent,persons,7,15.2
2017,E05000783,percent,persons,8,0.8
2017,E05000783,percent,persons,9,3
2017,E05000783,percent,persons,10,6.5
2017,E05000783,percent,persons,11,2
2017,E05000783,percent,persons,12,3.5
2017,E05000783,percent,persons,13,5.4
2017,E05000783,percent,persons,14,8.7
2017,E05000783,percent,persons,15,13
2017,E05000783,percent,persons,16,5.4
2017,E05000783,percent,persons,17,10.9
2017,E05000783,percent,persons,18,1.7
2017,E05000784,percent,persons,1,0
2017,E05000784,percent,persons,2,0
2017,E05000784,percent,persons,3,2.9
2017,E05000784,percent,persons,4,2.5
2017,E05000784,percent,persons,5,0.8
2017,E05000784,percent,persons,6,10
2017,E05000784,percent,persons,7,7.5
2017,E05000784,percent,persons,8,2.5
2017,E05000784,percent,persons,9,10
2017,E05000784,percent,persons,10,2.1
2017,E05000784,percent,persons,11,1.7
2017,E05000784,percent,persons,12,3.8
2017,E05000784,percent,persons,13,8.3
2017,E05000784,percent,persons,14,2.9
2017,E05000784,percent,persons,15,0.7
2017,E05000784,percent,persons,16,8.3
2017,E05000784,percent,persons,17,37.5
2017,E05000784,percent,persons,18,5
2017,E05000785,percent,persons,1,0
2017,E05000785,percent,persons,2,0
2017,E05000785,percent,persons,3,10
2017,E05000785,percent,persons,4,8.8
2017,E05000785,percent,persons,5,0.9
2017,E05000785,percent,persons,6,5
2017,E05000785,percent,persons,7,2.8
2017,E05000785,percent,persons,8,1.9
2017,E05000785,percent,persons,9,2.2
2017,E05000785,percent,persons,10,5.6
2017,E05000785,percent,persons,11,3.8
2017,E05000785,percent,persons,12,1.2
2017,E05000785,percent,persons,13,21.9
2017,E05000785,percent,persons,14,10
2017,E05000785,percent,persons,15,0.4
2017,E05000785,percent,persons,16,4.4
2017,E05000785,percent,persons,17,5
2017,E05000785,percent,persons,18,12.5
2017,E05000786,percent,persons,1,0.2
2017,E05000786,percent,persons,2,0.3
2017,E05000786,percent,persons,3,1.1
2017,E05000786,percent,persons,4,3.6
2017,E05000786,percent,persons,5,0.6
2017,E05000786,percent,persons,6,5
2017,E05000786,percent,persons,7,25
2017,E05000786,percent,persons,8,1.8
2017,E05000786,percent,persons,9,5.7
2017,E05000786,percent,persons,10,3.2
2017,E05000786,percent,persons,11,4.3
2017,E05000786,percent,persons,12,2.5
2017,E05000786,percent,persons,13,8.6
2017,E05000786,percent,persons,14,11.4
2017,E05000786,percent,persons,15,0
2017,E05000786,percent,persons,16,14.3
2017,E05000786,percent,persons,17,4.3
2017,E05000786,percent,persons,18,4.3
2017,E05000787,percent,persons,1,0
2017,E05000787,percent,persons,2,0.7
2017,E05000787,percent,persons,3,27.8
2017,E05000787,percent,persons,4,4.4
2017,E05000787,percent,persons,5,2.2
2017,E05000787,percent,persons,6,3.3
2017,E05000787,percent,persons,7,4.4
2017,E05000787,percent,persons,8,2.8
2017,E05000787,percent,persons,9,2.2
2017,E05000787,percent,persons,10,8.9
2017,E05000787,percent,persons,11,4.4
2017,E05000787,percent,persons,12,1.1
2017,E05000787,percent,persons,13,6.7
2017,E05000787,percent,persons,14,2.8
2017,E05000787,percent,persons,15,8
2017,E05000787,percent,persons,16,3.9
2017,E05000787,percent,persons,17,13.3
2017,E05000787,percent,persons,18,1.7
2017,E05000788,percent,persons,1,0
2017,E05000788,percent,persons,2,0.8
2017,E05000788,percent,persons,3,2.5
2017,E05000788,percent,persons,4,1
2017,E05000788,percent,persons,5,1.2
2017,E05000788,percent,persons,6,1.2
2017,E05000788,percent,persons,7,5.8
2017,E05000788,percent,persons,8,7.5
2017,E05000788,percent,persons,9,3.8
2017,E05000788,percent,persons,10,1.7
2017,E05000788,percent,persons,11,12.5
2017,E05000788,percent,persons,12,0.2
2017,E05000788,percent,persons,13,6.7
2017,E05000788,percent,persons,14,33.3
2017,E05000788,percent,persons,15,8.3
2017,E05000788,percent,persons,16,2.9
2017,E05000788,percent,persons,17,4.2
2017,E05000788,percent,persons,18,2.9
2017,E05000789,percent,persons,1,0
2017,E05000789,percent,persons,2,0
2017,E05000789,percent,persons,3,5
2017,E05000789,percent,persons,4,6.7
2017,E05000789,percent,persons,5,2.5
2017,E05000789,percent,persons,6,3.3
2017,E05000789,percent,persons,7,23.3
2017,E05000789,percent,persons,8,2.5
2017,E05000789,percent,persons,9,11.7
2017,E05000789,percent,persons,10,5
2017,E05000789,percent,persons,11,1.7
2017,E05000789,percent,persons,12,1
2017,E05000789,percent,persons,13,6.7
2017,E05000789,percent,persons,14,5
2017,E05000789,percent,persons,15,1.7
2017,E05000789,percent,persons,16,6.7
2017,E05000789,percent,persons,17,13.3
2017,E05000789,percent,persons,18,5.8
2017,E05000790,percent,persons,1,0
2017,E05000790,percent,persons,2,0
2017,E05000790,percent,persons,3,0.8
2017,E05000790,percent,persons,4,5.8
2017,E05000790,percent,persons,5,0.3
2017,E05000790,percent,persons,6,5.8
2017,E05000790,percent,persons,7,5
2017,E05000790,percent,persons,8,0.8
2017,E05000790,percent,persons,9,5
2017,E05000790,percent,persons,10,7.5
2017,E05000790,percent,persons,11,15
2017,E05000790,percent,persons,12,2.5
2017,E05000790,percent,persons,13,16.7
2017,E05000790,percent,persons,14,6.7
2017,E05000790,percent,persons,15,0.8
2017,E05000790,percent,persons,16,11.7
2017,E05000790,percent,persons,17,16.7
2017,E05000790,percent,persons,18,3.8
2017,E05000791,percent,persons,1,0
2017,E05000791,percent,persons,2,0
2017,E05000791,percent,persons,3,22.2
2017,E05000791,percent,persons,4,5.6
2017,E05000791,percent,persons,5,1.7
2017,E05000791,percent,persons,6,1.7
2017,E05000791,percent,persons,7,5.6
2017,E05000791,percent,persons,8,2.5
2017,E05000791,percent,persons,9,8.9
2017,E05000791,percent,persons,10,2.8
2017,E05000791,percent,persons,11,1.1
2017,E05000791,percent,persons,12,0.9
2017,E05000791,percent,persons,13,7.8
2017,E05000791,percent,persons,14,13.3
2017,E05000791,percent,persons,15,0.2
2017,E05000791,percent,persons,16,8.9
2017,E05000791,percent,persons,17,11.1
2017,E05000791,percent,persons,18,3.3
2017,E05000792,percent,persons,1,0.1
2017,E05000792,percent,persons,2,0.1
2017,E05000792,percent,persons,3,10
2017,E05000792,percent,persons,4,2.5
2017,E05000792,percent,persons,5,5.6
2017,E05000792,percent,persons,6,8.8
2017,E05000792,percent,persons,7,6.2
2017,E05000792,percent,persons,8,5.6
2017,E05000792,percent,persons,9,1.6
2017,E05000792,percent,persons,10,12.5
2017,E05000792,percent,persons,11,6.2
2017,E05000792,percent,persons,12,2.5
2017,E05000792,percent,persons,13,10
2017,E05000792,percent,persons,14,12.5
2017,E05000792,percent,persons,15,0.1
2017,E05000792,percent,persons,16,5
2017,E05000792,percent,persons,17,7.5
2017,E05000792,percent,persons,18,1.6
2017,E05000793,percent,persons,1,0
2017,E05000793,percent,persons,2,0
2017,E05000793,percent,persons,3,8.8
2017,E05000793,percent,persons,4,5.6
2017,E05000793,percent,persons,5,3.1
2017,E05000793,percent,persons,6,10
2017,E05000793,percent,persons,7,5
2017,E05000793,percent,persons,8,0.8
2017,E05000793,percent,persons,9,5
2017,E05000793,percent,persons,10,5.6
2017,E05000793,percent,persons,11,15
2017,E05000793,percent,persons,12,0.9
2017,E05000793,percent,persons,13,8.8
2017,E05000793,percent,persons,14,15
2017,E05000793,percent,persons,15,0
2017,E05000793,percent,persons,16,10
2017,E05000793,percent,persons,17,8.8
2017,E05000793,percent,persons,18,3.1
2017,E05000794,percent,persons,1,0
2017,E05000794,percent,persons,2,0.4
2017,E05000794,percent,persons,3,7
2017,E05000794,percent,persons,4,5
2017,E05000794,percent,persons,5,1.6
2017,E05000794,percent,persons,6,2
2017,E05000794,percent,persons,7,10
2017,E05000794,percent,persons,8,0.6
2017,E05000794,percent,persons,9,12
2017,E05000794,percent,persons,10,4
2017,E05000794,percent,persons,11,1.4
2017,E05000794,percent,persons,12,3
2017,E05000794,percent,persons,13,9
2017,E05000794,percent,persons,14,4
2017,E05000794,percent,persons,15,0.8
2017,E05000794,percent,persons,16,10
2017,E05000794,percent,persons,17,20
2017,E05000794,percent,persons,18,6
2017,E05000795,percent,persons,1,0
2017,E05000795,percent,persons,2,0.7
2017,E05000795,percent,persons,3,13.3
2017,E05000795,percent,persons,4,6.7
2017,E05000795,percent,persons,5,1.5
2017,E05000795,percent,persons,6,4.2
2017,E05000795,percent,persons,7,8.3
2017,E05000795,percent,persons,8,3.3
2017,E05000795,percent,persons,9,8.3
2017,E05000795,percent,persons,10,6.7
2017,E05000795,percent,persons,11,1.3
2017,E05000795,percent,persons,12,1.7
2017,E05000795,percent,persons,13,6.7
2017,E05000795,percent,persons,14,3.3
2017,E05000795,percent,persons,15,0
2017,E05000795,percent,persons,16,10
2017,E05000795,percent,persons,17,13.3
2017,E05000795,percent,persons,18,4.2
2017,E05000796,percent,persons,1,0
2017,E05000796,percent,persons,2,1
2017,E05000796,percent,persons,3,1.7
2017,E05000796,percent,persons,4,6.7
2017,E05000796,percent,persons,5,1.7
2017,E05000796,percent,persons,6,2
2017,E05000796,percent,persons,7,8.3
2017,E05000796,percent,persons,8,1
2017,E05000796,percent,persons,9,10
2017,E05000796,percent,persons,10,1.3
2017,E05000796,percent,persons,11,1
2017,E05000796,percent,persons,12,0.7
2017,E05000796,percent,persons,13,8.3
2017,E05000796,percent,persons,14,5
2017,E05000796,percent,persons,15,2.7
2017,E05000796,percent,persons,16,15
2017,E05000796,percent,persons,17,20
2017,E05000796,percent,persons,18,8.3
2017,E05000797,percent,persons,1,0
2017,E05000797,percent,persons,2,1.8
2017,E05000797,percent,persons,3,15.6
2017,E05000797,percent,persons,4,8.9
2017,E05000797,percent,persons,5,1.8
2017,E05000797,percent,persons,6,6.7
2017,E05000797,percent,persons,7,13.3
2017,E05000797,percent,persons,8,2.2
2017,E05000797,percent,persons,9,3.3
2017,E05000797,percent,persons,10,3.3
2017,E05000797,percent,persons,11,0.5
2017,E05000797,percent,persons,12,1.6
2017,E05000797,percent,persons,13,8.9
2017,E05000797,percent,persons,14,10
2017,E05000797,percent,persons,15,1
2017,E05000797,percent,persons,16,11.1
2017,E05000797,percent,persons,17,6.7
2017,E05000797,percent,persons,18,3.3
2017,E05000798,percent,persons,1,0
2017,E05000798,percent,persons,2,0.2
2017,E05000798,percent,persons,3,18
2017,E05000798,percent,persons,4,6
2017,E05000798,percent,persons,5,2.5
2017,E05000798,percent,persons,6,16
2017,E05000798,percent,persons,7,12
2017,E05000798,percent,persons,8,2.5
2017,E05000798,percent,persons,9,6
2017,E05000798,percent,persons,10,5
2017,E05000798,percent,persons,11,0.5
2017,E05000798,percent,persons,12,0.7
2017,E05000798,percent,persons,13,5
2017,E05000798,percent,persons,14,8
2017,E05000798,percent,persons,15,0.7
2017,E05000798,percent,persons,16,10
2017,E05000798,percent,persons,17,8
2017,E05000798,percent,persons,18,5
2017,E05000799,percent,persons,1,0
2017,E05000799,percent,persons,2,0.3
2017,E05000799,percent,persons,3,5
2017,E05000799,percent,persons,4,2.2
2017,E05000799,percent,persons,5,0.5
2017,E05000799,percent,persons,6,3
2017,E05000799,percent,persons,7,6
2017,E05000799,percent,persons,8,0.8
2017,E05000799,percent,persons,9,1.8
2017,E05000799,percent,persons,10,1
2017,E05000799,percent,persons,11,1
2017,E05000799,percent,persons,12,0.4
2017,E05000799,percent,persons,13,5
2017,E05000799,percent,persons,14,1.2
2017,E05000799,percent,persons,15,0.2
2017,E05000799,percent,persons,16,9
2017,E05000799,percent,persons,17,60
2017,E05000799,percent,persons,18,4.5
2017,E05000800,percent,persons,1,0
2017,E05000800,percent,persons,2,0
2017,E05000800,percent,persons,3,15
2017,E05000800,percent,persons,4,2.4
2017,E05000800,percent,persons,5,0
2017,E05000800,percent,persons,6,2
2017,E05000800,percent,persons,7,2
2017,E05000800,percent,persons,8,1.6
2017,E05000800,percent,persons,9,8
2017,E05000800,percent,persons,10,1.6
2017,E05000800,percent,persons,11,1.2
2017,E05000800,percent,persons,12,1.2
2017,E05000800,percent,persons,13,3.6
2017,E05000800,percent,persons,14,4
2017,E05000800,percent,persons,15,0
2017,E05000800,percent,persons,16,48
2017,E05000800,percent,persons,17,10
2017,E05000800,percent,persons,18,6
2017,E05000801,percent,persons,1,0
2017,E05000801,percent,persons,2,0
2017,E05000801,percent,persons,3,4.2
2017,E05000801,percent,persons,4,1.7
2017,E05000801,percent,persons,5,0.8
2017,E05000801,percent,persons,6,0.8
2017,E05000801,percent,persons,7,3.3
2017,E05000801,percent,persons,8,5
2017,E05000801,percent,persons,9,2.9
2017,E05000801,percent,persons,10,0.7
2017,E05000801,percent,persons,11,0.1
2017,E05000801,percent,persons,12,0.1
2017,E05000801,percent,persons,13,2.1
2017,E05000801,percent,persons,14,1.7
2017,E05000801,percent,persons,15,0
2017,E05000801,percent,persons,16,13.3
2017,E05000801,percent,persons,17,66.7
2017,E05000801,percent,persons,18,2.1
2017,E05000802,percent,persons,1,0
2017,E05000802,percent,persons,2,0
2017,E05000802,percent,persons,3,3.6
2017,E05000802,percent,persons,4,4
2017,E05000802,percent,persons,5,2
2017,E05000802,percent,persons,6,4
2017,E05000802,percent,persons,7,8
2017,E05000802,percent,persons,8,0.8
2017,E05000802,percent,persons,9,6
2017,E05000802,percent,persons,10,1.6
2017,E05000802,percent,persons,11,0.4
2017,E05000802,percent,persons,12,0.8
2017,E05000802,percent,persons,13,6
2017,E05000802,percent,persons,14,6
2017,E05000802,percent,persons,15,0
2017,E05000802,percent,persons,16,28
2017,E05000802,percent,persons,17,18
2017,E05000802,percent,persons,18,6
2017,E05000803,percent,persons,1,0
2017,E05000803,percent,persons,2,1.2
2017,E05000803,percent,persons,3,26.7
2017,E05000803,percent,persons,4,8.9
2017,E05000803,percent,persons,5,1.6
2017,E05000803,percent,persons,6,6.7
2017,E05000803,percent,persons,7,3.3
2017,E05000803,percent,persons,8,4.4
2017,E05000803,percent,persons,9,5.6
2017,E05000803,percent,persons,10,2
2017,E05000803,percent,persons,11,0.2
2017,E05000803,percent,persons,12,0.4
2017,E05000803,percent,persons,13,5.6
2017,E05000803,percent,persons,14,4.4
2017,E05000803,percent,persons,15,0
2017,E05000803,percent,persons,16,20
2017,E05000803,percent,persons,17,7.8
2017,E05000803,percent,persons,18,2.2
2017,E05000804,percent,persons,1,0
2017,E05000804,percent,persons,2,0
2017,E05000804,percent,persons,3,6.4
2017,E05000804,percent,persons,4,5.7
2017,E05000804,percent,persons,5,1.4
2017,E05000804,percent,persons,6,2.1
2017,E05000804,percent,persons,7,28.6
2017,E05000804,percent,persons,8,2.1
2017,E05000804,percent,persons,9,8.6
2017,E05000804,percent,persons,10,1.1
2017,E05000804,percent,persons,11,1
2017,E05000804,percent,persons,12,1.4
2017,E05000804,percent,persons,13,4.3
2017,E05000804,percent,persons,14,4.3
2017,E05000804,percent,persons,15,1.7
2017,E05000804,percent,persons,16,12.9
2017,E05000804,percent,persons,17,10
2017,E05000804,percent,persons,18,5.7
2017,E05000805,percent,persons,1,0
2017,E05000805,percent,persons,2,1
2017,E05000805,percent,persons,3,1.5
2017,E05000805,percent,persons,4,4.5
2017,E05000805,percent,persons,5,0.5
2017,E05000805,percent,persons,6,0.5
2017,E05000805,percent,persons,7,7.5
2017,E05000805,percent,persons,8,3
2017,E05000805,percent,persons,9,5
2017,E05000805,percent,persons,10,2.5
2017,E05000805,percent,persons,11,0
2017,E05000805,percent,persons,12,0
2017,E05000805,percent,persons,13,4.5
2017,E05000805,percent,persons,14,2.5
2017,E05000805,percent,persons,15,25
2017,E05000805,percent,persons,16,17.5
2017,E05000805,percent,persons,17,17.5
2017,E05000805,percent,persons,18,2.5
2017,E05000806,percent,persons,1,0
2017,E05000806,percent,persons,2,0.5
2017,E05000806,percent,persons,3,16
2017,E05000806,percent,persons,4,2.5
2017,E05000806,percent,persons,5,2.5
2017,E05000806,percent,persons,6,10
2017,E05000806,percent,persons,7,20
2017,E05000806,percent,persons,8,1.5
2017,E05000806,percent,persons,9,2.5
2017,E05000806,percent,persons,10,0.9
2017,E05000806,percent,persons,11,4
2017,E05000806,percent,persons,12,0.3
2017,E05000806,percent,persons,13,3.5
2017,E05000806,percent,persons,14,12
2017,E05000806,percent,persons,15,0.8
2017,E05000806,percent,persons,16,3.5
2017,E05000806,percent,persons,17,20
2017,E05000806,percent,persons,18,4
2017,E05000807,percent,persons,1,1.5
2017,E05000807,percent,persons,2,2
2017,E05000807,percent,persons,3,7.5
2017,E05000807,percent,persons,4,6.2
2017,E05000807,percent,persons,5,2.5
2017,E05000807,percent,persons,6,7.5
2017,E05000807,percent,persons,7,12.5
2017,E05000807,percent,persons,8,2.2
2017,E05000807,percent,persons,9,3.8
2017,E05000807,percent,persons,10,0.8
2017,E05000807,percent,persons,11,1.8
2017,E05000807,percent,persons,12,1.8
2017,E05000807,percent,persons,13,6.2
2017,E05000807,percent,persons,14,3.8
2017,E05000807,percent,persons,15,7.5
2017,E05000807,percent,persons,16,17.5
2017,E05000807,percent,persons,17,7.5
2017,E05000807,percent,persons,18,7.5
2017,E05000808,percent,persons,1,0
2017,E05000808,percent,persons,2,1
2017,E05000808,percent,persons,3,1.5
2017,E05000808,percent,persons,4,10
2017,E05000808,percent,persons,5,0.5
2017,E05000808,percent,persons,6,3.5
2017,E05000808,percent,persons,7,20
2017,E05000808,percent,persons,8,1
2017,E05000808,percent,persons,9,4
2017,E05000808,percent,persons,10,2
2017,E05000808,percent,persons,11,0
2017,E05000808,percent,persons,12,0
2017,E05000808,percent,persons,13,5
2017,E05000808,percent,persons,14,7.5
2017,E05000808,percent,persons,15,0
2017,E05000808,percent,persons,16,35
2017,E05000808,percent,persons,17,10
2017,E05000808,percent,persons,18,3
2017,E05000809,percent,persons,1,0
2017,E05000809,percent,persons,2,0.5
2017,E05000809,percent,persons,3,41.7
2017,E05000809,percent,persons,4,13.3
2017,E05000809,percent,persons,5,2.5
2017,E05000809,percent,persons,6,7.5
2017,E05000809,percent,persons,7,6.7
2017,E05000809,percent,persons,8,5.8
2017,E05000809,percent,persons,9,1.2
2017,E05000809,percent,persons,10,0.4
2017,E05000809,percent,persons,11,0.2
2017,E05000809,percent,persons,12,0.8
2017,E05000809,percent,persons,13,2.5
2017,E05000809,percent,persons,14,4.2
2017,E05000809,percent,persons,15,1.7
2017,E05000809,percent,persons,16,5
2017,E05000809,percent,persons,17,7.5
2017,E05000809,percent,persons,18,2.1
2017,E05000810,percent,persons,1,0
2017,E05000810,percent,persons,2,10
2017,E05000810,percent,persons,3,11.7
2017,E05000810,percent,persons,4,7.5
2017,E05000810,percent,persons,5,2.5
2017,E05000810,percent,persons,6,0.5
2017,E05000810,percent,persons,7,11.7
2017,E05000810,percent,persons,8,6.7
2017,E05000810,percent,persons,9,5
2017,E05000810,percent,persons,10,1.2
2017,E05000810,percent,persons,11,1.7
2017,E05000810,percent,persons,12,0.7
2017,E05000810,percent,persons,13,2.5
2017,E05000810,percent,persons,14,2.5
2017,E05000810,percent,persons,15,1
2017,E05000810,percent,persons,16,20
